,Spotify_ID,id,uri,external_ids,name,name_album,artists,label,album_type,total_tracks,duration_ms,explicit,track_number,mode,time_signature,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
173,0L7loeTIg6akW84aEQZpCT,0L7loeTIg6akW84aEQZpCT,spotify:track:0L7loeTIg6akW84aEQZpCT,QMUY41500182,Light It Up (feat. Nyla & Fuse ODG) - Remix,Peace Is The Mission: Extended,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/738wLrAtLtCtFOLvQBXOXp'}, 'href': 'https://api.spotify.com/v1/artists/738wLrAtLtCtFOLvQBXOXp', 'id': '738wLrAtLtCtFOLvQBXOXp', 'name': 'Major Lazer', 'type': 'artist', 'uri': 'spotify:artist:738wLrAtLtCtFOLvQBXOXp'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4VZY0nxYMSNotbS7WjNVQy'}, 'href': 'https://api.spotify.com/v1/artists/4VZY0nxYMSNotbS7WjNVQy', 'id': '4VZY0nxYMSNotbS7WjNVQy', 'name': 'Nyla', 'type': 'artist', 'uri': 'spotify:artist:4VZY0nxYMSNotbS7WjNVQy'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/374sWpAJsbZckf98df2jJJ'}, 'href': 'https://api.spotify.com/v1/artists/374sWpAJsbZckf98df2jJJ', 'id': '374sWpAJsbZckf98df2jJJ', 'name': 'Fuse ODG', 'type': 'artist', 'uri': 'spotify:artist:374sWpAJsbZckf98df2jJJ'}]",['Because Music'],album,14,166138,False,10,0,4,0.746,0.877,9,-3.782,0.0666,0.0375,0.000833,0.233,0.751,107.985
174,1aj4GXfmEYXfdVZohCpNKu,1aj4GXfmEYXfdVZohCpNKu,spotify:track:1aj4GXfmEYXfdVZohCpNKu,USAT10000012,Stand by Me,Pain in My Heart,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/60df5JBRRPcnSpsIMxxwQm'}, 'href': 'https://api.spotify.com/v1/artists/60df5JBRRPcnSpsIMxxwQm', 'id': '60df5JBRRPcnSpsIMxxwQm', 'name': 'Otis Redding', 'type': 'artist', 'uri': 'spotify:artist:60df5JBRRPcnSpsIMxxwQm'}]","['Rhino', 'Elektra']",album,12,172333,False,3,1,4,0.883,0.464,10,-11.251,0.0591,0.279,1.51e-05,0.0744,0.925,111.548
175,2d8JP84HNLKhmd6IYOoupQ,2d8JP84HNLKhmd6IYOoupQ,spotify:track:2d8JP84HNLKhmd6IYOoupQ,QM7XC1400004,Trap Queen,Fetty Wap (Deluxe),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6PXS4YHDkKvl1wkIl4V8DL'}, 'href': 'https://api.spotify.com/v1/artists/6PXS4YHDkKvl1wkIl4V8DL', 'id': '6PXS4YHDkKvl1wkIl4V8DL', 'name': 'Fetty Wap', 'type': 'artist', 'uri': 'spotify:artist:6PXS4YHDkKvl1wkIl4V8DL'}]","['300 Entertainment', 'RGF Productions']",album,20,222093,True,1,1,4,0.746,0.873,7,-3.803,0.128,0.0244,0.0,0.354,0.817,148.075
176,6vxHp3CDNo0afgKGp2yi1E,6vxHp3CDNo0afgKGp2yi1E,spotify:track:6vxHp3CDNo0afgKGp2yi1E,USSM11002239,Me and Julio Down by the Schoolyard,Paul Simon,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2CvCyf1gEVhI0mX6aFXmVI'}, 'href': 'https://api.spotify.com/v1/artists/2CvCyf1gEVhI0mX6aFXmVI', 'id': '2CvCyf1gEVhI0mX6aFXmVI', 'name': 'Paul Simon', 'type': 'artist', 'uri': 'spotify:artist:2CvCyf1gEVhI0mX6aFXmVI'}]",['Legacy Recordings'],album,14,164813,False,6,1,4,0.626,0.816,9,-10.593,0.13,0.237,1.8e-06,0.104,0.798,105.33
177,05Z7jet4VDNVgNQWcYHnrk,05Z7jet4VDNVgNQWcYHnrk,spotify:track:05Z7jet4VDNVgNQWcYHnrk,USRC11602722,Party,Party,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7bXgB6jMjp9ATFy66eO08Z'}, 'href': 'https://api.spotify.com/v1/artists/7bXgB6jMjp9ATFy66eO08Z', 'id': '7bXgB6jMjp9ATFy66eO08Z', 'name': 'Chris Brown', 'type': 'artist', 'uri': 'spotify:artist:7bXgB6jMjp9ATFy66eO08Z'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj'}, 'href': 'https://api.spotify.com/v1/artists/23zg3TcAtWQy7J6upgbUnj', 'id': '23zg3TcAtWQy7J6upgbUnj', 'name': 'Usher', 'type': 'artist', 'uri': 'spotify:artist:23zg3TcAtWQy7J6upgbUnj'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/13y7CgLHjMVRMDqxdx0Xdo'}, 'href': 'https://api.spotify.com/v1/artists/13y7CgLHjMVRMDqxdx0Xdo', 'id': '13y7CgLHjMVRMDqxdx0Xdo', 'name': 'Gucci Mane', 'type': 'artist', 'uri': 'spotify:artist:13y7CgLHjMVRMDqxdx0Xdo'}]",['RCA Records Label'],single,1,220813,True,1,0,4,0.762,0.576,1,-4.951,0.0829,0.0556,0.0,0.0869,0.316,142.096
178,4hObp5bmIJ3PP3cKA9K9GY,4hObp5bmIJ3PP3cKA9K9GY,spotify:track:4hObp5bmIJ3PP3cKA9K9GY,USEM38800361,Don't Worry Be Happy,Simple Pleasures,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2FjkZT851ez950cyPjeYid'}, 'href': 'https://api.spotify.com/v1/artists/2FjkZT851ez950cyPjeYid', 'id': '2FjkZT851ez950cyPjeYid', 'name': 'Bobby McFerrin', 'type': 'artist', 'uri': 'spotify:artist:2FjkZT851ez950cyPjeYid'}]",['Parlophone Catalogue'],album,10,294400,False,1,1,4,0.675,0.166,11,-22.602,0.171,0.88,7.14e-05,0.0461,0.747,68.837
179,1D3ODoXHBLpdxolZRHWV1j,1D3ODoXHBLpdxolZRHWV1j,spotify:track:1D3ODoXHBLpdxolZRHWV1j,GBUM71605281,By Your Side,By Your Side,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1HBjj22wzbscIZ9sEb5dyf'}, 'href': 'https://api.spotify.com/v1/artists/1HBjj22wzbscIZ9sEb5dyf', 'id': '1HBjj22wzbscIZ9sEb5dyf', 'name': 'Jonas Blue', 'type': 'artist', 'uri': 'spotify:artist:1HBjj22wzbscIZ9sEb5dyf'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5KKpBU5eC2tJDzf0wmlRp2'}, 'href': 'https://api.spotify.com/v1/artists/5KKpBU5eC2tJDzf0wmlRp2', 'id': '5KKpBU5eC2tJDzf0wmlRp2', 'name': 'RAYE', 'type': 'artist', 'uri': 'spotify:artist:5KKpBU5eC2tJDzf0wmlRp2'}]",['Universal Music Group'],single,1,201254,False,1,1,4,0.696,0.743,6,-3.838,0.0331,0.0778,0.0,0.0581,0.644,122.978
180,1FUViuNSldssMIawrOXF2i,1FUViuNSldssMIawrOXF2i,spotify:track:1FUViuNSldssMIawrOXF2i,USWB11602093,I Got You,I Got You,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/64M6ah0SkkRsnPGtGiRAbb'}, 'href': 'https://api.spotify.com/v1/artists/64M6ah0SkkRsnPGtGiRAbb', 'id': '64M6ah0SkkRsnPGtGiRAbb', 'name': 'Bebe Rexha', 'type': 'artist', 'uri': 'spotify:artist:64M6ah0SkkRsnPGtGiRAbb'}]",['Warner Records'],single,1,191811,False,1,0,4,0.609,0.887,9,-4.749,0.0507,0.0504,4.76e-06,0.09,0.316,97.99
181,0q5DrtpnnGpOvBy5nnPMbe,0q5DrtpnnGpOvBy5nnPMbe,spotify:track:0q5DrtpnnGpOvBy5nnPMbe,USAT21603116,Timeless (feat. DJ SPINKING),TBA,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I'}, 'href': 'https://api.spotify.com/v1/artists/31W5EY0aAly4Qieq6OFu6I', 'id': '31W5EY0aAly4Qieq6OFu6I', 'name': 'A Boogie Wit da Hoodie', 'type': 'artist', 'uri': 'spotify:artist:31W5EY0aAly4Qieq6OFu6I'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1qSJaftSab2kTTsj7fLxvM'}, 'href': 'https://api.spotify.com/v1/artists/1qSJaftSab2kTTsj7fLxvM', 'id': '1qSJaftSab2kTTsj7fLxvM', 'name': 'DJ SpinKing', 'type': 'artist', 'uri': 'spotify:artist:1qSJaftSab2kTTsj7fLxvM'}]",['Highbridge The Label'],single,6,184000,True,3,0,4,0.569,0.761,5,-6.071,0.475,0.261,6.71e-06,0.0748,0.325,180.122
182,04CttTezSnv71USiiG9mIo,04CttTezSnv71USiiG9mIo,spotify:track:04CttTezSnv71USiiG9mIo,SE4RG1600601,Lighthouse - Andrelli Remix,Lighthouse (Andrelli Remix),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3wjsrpfO6odEphTZWx45RQ'}, 'href': 'https://api.spotify.com/v1/artists/3wjsrpfO6odEphTZWx45RQ', 'id': '3wjsrpfO6odEphTZWx45RQ', 'name': 'Hearts & Colors', 'type': 'artist', 'uri': 'spotify:artist:3wjsrpfO6odEphTZWx45RQ'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/5M2y5A6d5QZjw9JeKClagC'}, 'href': 'https://api.spotify.com/v1/artists/5M2y5A6d5QZjw9JeKClagC', 'id': '5M2y5A6d5QZjw9JeKClagC', 'name': 'Andrelli', 'type': 'artist', 'uri': 'spotify:artist:5M2y5A6d5QZjw9JeKClagC'}]",['Firefly Entertainment'],single,1,218446,False,1,0,4,0.595,0.662,11,-6.858,0.0362,0.0178,0.0,0.0804,0.417,96.053
183,4OZEu0Vwq0RB2LAq14v99n,4OZEu0Vwq0RB2LAq14v99n,spotify:track:4OZEu0Vwq0RB2LAq14v99n,USUM71515784,Middle,Encore,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/540vIaP2JwjQb9dm3aArA4'}, 'href': 'https://api.spotify.com/v1/artists/540vIaP2JwjQb9dm3aArA4', 'id': '540vIaP2JwjQb9dm3aArA4', 'name': 'DJ Snake', 'type': 'artist', 'uri': 'spotify:artist:540vIaP2JwjQb9dm3aArA4'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0CjWKoS55T7DOt0HJuwF1H'}, 'href': 'https://api.spotify.com/v1/artists/0CjWKoS55T7DOt0HJuwF1H', 'id': '0CjWKoS55T7DOt0HJuwF1H', 'name': 'Bipolar Sunshine', 'type': 'artist', 'uri': 'spotify:artist:0CjWKoS55T7DOt0HJuwF1H'}]",['Universal Music Group'],album,14,220573,False,2,1,4,0.611,0.7,9,-5.331,0.0436,0.0199,0.0,0.0549,0.213,104.981
184,10I3CmmwT0BkOVhduDy53o,10I3CmmwT0BkOVhduDy53o,spotify:track:10I3CmmwT0BkOVhduDy53o,USAT21503157,Really Really,Islah (Deluxe),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1gPhS1zisyXr5dHTYZyiMe'}, 'href': 'https://api.spotify.com/v1/artists/1gPhS1zisyXr5dHTYZyiMe', 'id': '1gPhS1zisyXr5dHTYZyiMe', 'name': 'Kevin Gates', 'type': 'artist', 'uri': 'spotify:artist:1gPhS1zisyXr5dHTYZyiMe'}]","[""Bread Winners' Association"", 'Atlantic']",album,17,232093,True,2,1,4,0.762,0.666,0,-6.055,0.0916,0.00427,0.0,0.127,0.278,118.97
185,6cb0HzFQPN4BGADOmSzPCw,6cb0HzFQPN4BGADOmSzPCw,spotify:track:6cb0HzFQPN4BGADOmSzPCw,USMO17082628,ABC,ABC,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2iE18Oxc8YSumAU232n4rW'}, 'href': 'https://api.spotify.com/v1/artists/2iE18Oxc8YSumAU232n4rW', 'id': '2iE18Oxc8YSumAU232n4rW', 'name': 'The Jackson 5', 'type': 'artist', 'uri': 'spotify:artist:2iE18Oxc8YSumAU232n4rW'}]",['Universal Music Group'],album,12,174866,False,3,1,4,0.572,0.786,8,-8.469,0.0642,0.519,0.00093,0.11,0.952,188.115
186,39pS70eeDvyCAF3t8NAlVV,39pS70eeDvyCAF3t8NAlVV,spotify:track:39pS70eeDvyCAF3t8NAlVV,USUM71616313,Good Drank,Pretty Girls Like Trap Music,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/17lzZA2AlOHwCwFALHttmp'}, 'href': 'https://api.spotify.com/v1/artists/17lzZA2AlOHwCwFALHttmp', 'id': '17lzZA2AlOHwCwFALHttmp', 'name': '2 Chainz', 'type': 'artist', 'uri': 'spotify:artist:17lzZA2AlOHwCwFALHttmp'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/13y7CgLHjMVRMDqxdx0Xdo'}, 'href': 'https://api.spotify.com/v1/artists/13y7CgLHjMVRMDqxdx0Xdo', 'id': '13y7CgLHjMVRMDqxdx0Xdo', 'name': 'Gucci Mane', 'type': 'artist', 'uri': 'spotify:artist:13y7CgLHjMVRMDqxdx0Xdo'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/0VRj0yCOv2FXJNP47XQnx5'}, 'href': 'https://api.spotify.com/v1/artists/0VRj0yCOv2FXJNP47XQnx5', 'id': '0VRj0yCOv2FXJNP47XQnx5', 'name': 'Quavo', 'type': 'artist', 'uri': 'spotify:artist:0VRj0yCOv2FXJNP47XQnx5'}]","['2Chainz PS', 'Def Jam']",album,16,222706,True,3,0,4,0.836,0.776,4,-0.804,0.239,0.274,0.0,0.113,0.37,130.033
187,55OdqrG8WLmsYyY1jijD9b,55OdqrG8WLmsYyY1jijD9b,spotify:track:55OdqrG8WLmsYyY1jijD9b,USAT21602475,Wyclef Jean,JEFFERY,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/50co4Is1HCEo8bhOyUWKpn'}, 'href': 'https://api.spotify.com/v1/artists/50co4Is1HCEo8bhOyUWKpn', 'id': '50co4Is1HCEo8bhOyUWKpn', 'name': 'Young Thug', 'type': 'artist', 'uri': 'spotify:artist:50co4Is1HCEo8bhOyUWKpn'}]","['300 Entertainment', 'Atl']",album,10,236293,True,1,0,4,0.863,0.576,5,-5.687,0.239,0.124,0.0,0.143,0.832,132.054
188,27K3ZDS5B4fwjhwyihrdzC,27K3ZDS5B4fwjhwyihrdzC,spotify:track:27K3ZDS5B4fwjhwyihrdzC,USA171120052,(What A) Wonderful World - Remastered,The Wonderful World Of Sam Cooke (Remastered),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6hnWRPzGGKiapVX1UCdEAC'}, 'href': 'https://api.spotify.com/v1/artists/6hnWRPzGGKiapVX1UCdEAC', 'id': '6hnWRPzGGKiapVX1UCdEAC', 'name': 'Sam Cooke', 'type': 'artist', 'uri': 'spotify:artist:6hnWRPzGGKiapVX1UCdEAC'}]",['Keen Records'],album,15,125506,False,1,1,4,0.524,0.543,11,-9.889,0.0397,0.734,0.0,0.275,0.877,128.091
189,36xxq7VDZZsGwARsn6Clo7,36xxq7VDZZsGwARsn6Clo7,spotify:track:36xxq7VDZZsGwARsn6Clo7,USUM71616259,Living Single,Living Single,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh'}, 'href': 'https://api.spotify.com/v1/artists/0c173mlxpT3dSFRgMO8XPh', 'id': '0c173mlxpT3dSFRgMO8XPh', 'name': 'Big Sean', 'type': 'artist', 'uri': 'spotify:artist:0c173mlxpT3dSFRgMO8XPh'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1anyVhU62p31KFi8MEzkbf'}, 'href': 'https://api.spotify.com/v1/artists/1anyVhU62p31KFi8MEzkbf', 'id': '1anyVhU62p31KFi8MEzkbf', 'name': 'Chance the Rapper', 'type': 'artist', 'uri': 'spotify:artist:1anyVhU62p31KFi8MEzkbf'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3KV3p5EY4AvKxOlhGHORLg'}, 'href': 'https://api.spotify.com/v1/artists/3KV3p5EY4AvKxOlhGHORLg', 'id': '3KV3p5EY4AvKxOlhGHORLg', 'name': 'Jeremih', 'type': 'artist', 'uri': 'spotify:artist:3KV3p5EY4AvKxOlhGHORLg'}]","['Getting Out Our Dreams Inc. (G.O.O.D.) Music ', ' IDJ']",single,1,276346,True,1,1,4,0.714,0.62,11,-5.045,0.296,0.223,0.0,0.109,0.73,80.109
190,1trZGMI2CGyVT44STkpCoN,1trZGMI2CGyVT44STkpCoN,spotify:track:1trZGMI2CGyVT44STkpCoN,USRC11602523,Let Me Explain,Let Me Explain,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2EMAnMvWE2eb56ToJVfCWs'}, 'href': 'https://api.spotify.com/v1/artists/2EMAnMvWE2eb56ToJVfCWs', 'id': '2EMAnMvWE2eb56ToJVfCWs', 'name': 'Bryson Tiller', 'type': 'artist', 'uri': 'spotify:artist:2EMAnMvWE2eb56ToJVfCWs'}]","['TrapSoul', 'RCA Records']",single,1,223969,True,1,1,4,0.809,0.504,2,-3.201,0.15,0.00156,0.0,0.0856,0.525,120.065
191,5yuShbu70mtHXY0yLzCQLQ,5yuShbu70mtHXY0yLzCQLQ,spotify:track:5yuShbu70mtHXY0yLzCQLQ,USUM71603455,Go Flex,Stoney (Deluxe),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/246dkjvS1zLTtiykXe5h60'}, 'href': 'https://api.spotify.com/v1/artists/246dkjvS1zLTtiykXe5h60', 'id': '246dkjvS1zLTtiykXe5h60', 'name': 'Post Malone', 'type': 'artist', 'uri': 'spotify:artist:246dkjvS1zLTtiykXe5h60'}]",['Universal Records'],album,18,179613,True,9,1,4,0.665,0.498,5,-8.185,0.0831,0.228,0.0,0.0757,0.127,81.967
192,7fSGbZLhWlAiCC3HDPAULu,7fSGbZLhWlAiCC3HDPAULu,spotify:track:7fSGbZLhWlAiCC3HDPAULu,USA176510160,(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,Out Of Our Heads (Remastered),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/22bE4uQ6baNwSHPVcDxLCe'}, 'href': 'https://api.spotify.com/v1/artists/22bE4uQ6baNwSHPVcDxLCe', 'id': '22bE4uQ6baNwSHPVcDxLCe', 'name': 'The Rolling Stones', 'type': 'artist', 'uri': 'spotify:artist:22bE4uQ6baNwSHPVcDxLCe'}]",['Universal Music Group'],album,12,222813,False,7,1,4,0.725,0.853,2,-7.842,0.0353,0.0348,0.127,0.196,0.904,136.282
193,0HtOJj7Kl74s1Ngf3MWeif,0HtOJj7Kl74s1Ngf3MWeif,spotify:track:0HtOJj7Kl74s1Ngf3MWeif,QMJMT1601084,She's Mine Pt. 1,4 Your Eyez Only,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6l3HvQ5sa6mXTsMTB19rO5'}, 'href': 'https://api.spotify.com/v1/artists/6l3HvQ5sa6mXTsMTB19rO5', 'id': '6l3HvQ5sa6mXTsMTB19rO5', 'name': 'J. Cole', 'type': 'artist', 'uri': 'spotify:artist:6l3HvQ5sa6mXTsMTB19rO5'}]",['J. Cole P&D'],album,10,209080,True,5,1,4,0.439,0.204,2,-15.165,0.0587,0.766,0.0913,0.284,0.0408,139.652
194,32lgtADX2cB9I4KFs1Y1py,32lgtADX2cB9I4KFs1Y1py,spotify:track:32lgtADX2cB9I4KFs1Y1py,USUG11600975,False Alarm,Starboy,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ'}, 'href': 'https://api.spotify.com/v1/artists/1Xyo4u8uXC1ZmMpatF05PJ', 'id': '1Xyo4u8uXC1ZmMpatF05PJ', 'name': 'The Weeknd', 'type': 'artist', 'uri': 'spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ'}]",['Universal Republic Records'],album,18,220306,False,3,0,4,0.518,0.676,8,-6.373,0.0744,0.0324,3.62e-05,0.189,0.197,173.998
195,5dNfHmqgr128gMY2tc5CeJ,5dNfHmqgr128gMY2tc5CeJ,spotify:track:5dNfHmqgr128gMY2tc5CeJ,USJI10300018,Ignition - Remix,Chocolate Factory,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2mxe0TnaNL039ysAj51xPQ'}, 'href': 'https://api.spotify.com/v1/artists/2mxe0TnaNL039ysAj51xPQ', 'id': '2mxe0TnaNL039ysAj51xPQ', 'name': 'R. Kelly', 'type': 'artist', 'uri': 'spotify:artist:2mxe0TnaNL039ysAj51xPQ'}]",['Jive'],album,17,186066,False,10,1,4,0.795,0.523,1,-7.165,0.0423,0.061,0.0,0.0914,0.855,133.024
196,5NQbUaeTEOGdD6hHcre0dZ,5NQbUaeTEOGdD6hHcre0dZ,spotify:track:5NQbUaeTEOGdD6hHcre0dZ,QMCE31500250,679 (feat. Remy Boyz),679 (feat. Remy Boyz),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6PXS4YHDkKvl1wkIl4V8DL'}, 'href': 'https://api.spotify.com/v1/artists/6PXS4YHDkKvl1wkIl4V8DL', 'id': '6PXS4YHDkKvl1wkIl4V8DL', 'name': 'Fetty Wap', 'type': 'artist', 'uri': 'spotify:artist:6PXS4YHDkKvl1wkIl4V8DL'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2s0yxtiHiyGe6CY4mbDYFi'}, 'href': 'https://api.spotify.com/v1/artists/2s0yxtiHiyGe6CY4mbDYFi', 'id': '2s0yxtiHiyGe6CY4mbDYFi', 'name': 'Remy Boyz', 'type': 'artist', 'uri': 'spotify:artist:2s0yxtiHiyGe6CY4mbDYFi'}]","['300 Entertainment', 'RGF Productions']",single,1,196693,True,1,1,4,0.618,0.717,7,-5.738,0.318,0.00256,0.0,0.625,0.603,190.05
197,4w7yrP4RAeeyhfG9nJqQvS,4w7yrP4RAeeyhfG9nJqQvS,spotify:track:4w7yrP4RAeeyhfG9nJqQvS,USUM71414033,I Don't Fuck With You,Dark Sky Paradise (Deluxe),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0c173mlxpT3dSFRgMO8XPh'}, 'href': 'https://api.spotify.com/v1/artists/0c173mlxpT3dSFRgMO8XPh', 'id': '0c173mlxpT3dSFRgMO8XPh', 'name': 'Big Sean', 'type': 'artist', 'uri': 'spotify:artist:0c173mlxpT3dSFRgMO8XPh'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3crnzLy8R4lVwaigKEOz7V'}, 'href': 'https://api.spotify.com/v1/artists/3crnzLy8R4lVwaigKEOz7V', 'id': '3crnzLy8R4lVwaigKEOz7V', 'name': 'E-40', 'type': 'artist', 'uri': 'spotify:artist:3crnzLy8R4lVwaigKEOz7V'}]",['Universal Music Group'],album,15,284386,True,4,1,4,0.823,0.733,1,-5.474,0.0628,0.0349,0.0,0.324,0.397,97.972
198,4YwbSZaYeYja8Umyt222Qf,4YwbSZaYeYja8Umyt222Qf,spotify:track:4YwbSZaYeYja8Umyt222Qf,USRH11509315,You Can't Hurry Love - 2016 Remaster,"Hello, I Must Be Going! (Deluxe Edition)","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4lxfqrEsLX6N1N4OCSkILp'}, 'href': 'https://api.spotify.com/v1/artists/4lxfqrEsLX6N1N4OCSkILp', 'id': '4lxfqrEsLX6N1N4OCSkILp', 'name': 'Phil Collins', 'type': 'artist', 'uri': 'spotify:artist:4lxfqrEsLX6N1N4OCSkILp'}]",['Rhino'],album,21,175746,False,5,1,4,0.62,0.936,7,-4.593,0.0308,0.0261,0.0,0.0679,0.763,97.527
199,5TqBAOIBe0bQA0spNdcG3k,5TqBAOIBe0bQA0spNdcG3k,spotify:track:5TqBAOIBe0bQA0spNdcG3k,USSM11604297,For Free (feat. Drake),Major Key,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0QHgL1lAIqAw0HtD7YldmP'}, 'href': 'https://api.spotify.com/v1/artists/0QHgL1lAIqAw0HtD7YldmP', 'id': '0QHgL1lAIqAw0HtD7YldmP', 'name': 'DJ Khaled', 'type': 'artist', 'uri': 'spotify:artist:0QHgL1lAIqAw0HtD7YldmP'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}]","['Epic', 'We The Best']",album,14,183695,True,2,0,4,0.916,0.571,10,-8.241,0.2,0.0173,1.11e-06,0.153,0.498,103.521
200,5tFep7dXGd7vEJ668wTPux,5tFep7dXGd7vEJ668wTPux,spotify:track:5tFep7dXGd7vEJ668wTPux,USAT21603373,Both (feat. Drake),The Return of East Atlanta Santa,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/13y7CgLHjMVRMDqxdx0Xdo'}, 'href': 'https://api.spotify.com/v1/artists/13y7CgLHjMVRMDqxdx0Xdo', 'id': '13y7CgLHjMVRMDqxdx0Xdo', 'name': 'Gucci Mane', 'type': 'artist', 'uri': 'spotify:artist:13y7CgLHjMVRMDqxdx0Xdo'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4'}, 'href': 'https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4', 'id': '3TVXtAsR1Inumwj472S9r4', 'name': 'Drake', 'type': 'artist', 'uri': 'spotify:artist:3TVXtAsR1Inumwj472S9r4'}]","['Guwop Enterprises', 'Atlantic']",album,13,190311,True,4,0,4,0.85,0.405,7,-7.509,0.225,0.119,0.000118,0.0707,0.344,139.976
201,5nA67Y0XX9JipZwYxX7Gl7,5nA67Y0XX9JipZwYxX7Gl7,spotify:track:5nA67Y0XX9JipZwYxX7Gl7,USUG11601029,This Town,This Town,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Hsdzj7Dlq2I7tHP7501T4'}, 'href': 'https://api.spotify.com/v1/artists/1Hsdzj7Dlq2I7tHP7501T4', 'id': '1Hsdzj7Dlq2I7tHP7501T4', 'name': 'Niall Horan', 'type': 'artist', 'uri': 'spotify:artist:1Hsdzj7Dlq2I7tHP7501T4'}]",['Universal Music Group'],single,1,232600,False,1,1,4,0.687,0.409,9,-7.751,0.0311,0.71,0.0,0.126,0.16,111.861
202,1cG0umU5TKStygKsPFZ9pY,1cG0umU5TKStygKsPFZ9pY,spotify:track:1cG0umU5TKStygKsPFZ9pY,DEA621602181,Shed a Light,Shed A Light,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3t5xRXzsuZmMDkQzgOX35S'}, 'href': 'https://api.spotify.com/v1/artists/3t5xRXzsuZmMDkQzgOX35S', 'id': '3t5xRXzsuZmMDkQzgOX35S', 'name': 'Robin Schulz', 'type': 'artist', 'uri': 'spotify:artist:3t5xRXzsuZmMDkQzgOX35S'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai'}, 'href': 'https://api.spotify.com/v1/artists/1Cs0zKBU1kc0i8ypK3B9ai', 'id': '1Cs0zKBU1kc0i8ypK3B9ai', 'name': 'David Guetta', 'type': 'artist', 'uri': 'spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/7DMveApC7UnC2NPfPvlHSU'}, 'href': 'https://api.spotify.com/v1/artists/7DMveApC7UnC2NPfPvlHSU', 'id': '7DMveApC7UnC2NPfPvlHSU', 'name': 'Cheat Codes', 'type': 'artist', 'uri': 'spotify:artist:7DMveApC7UnC2NPfPvlHSU'}]",['Tonspiel'],single,1,191379,False,1,1,4,0.483,0.787,8,-5.244,0.102,0.112,0.0,0.257,0.58,122.058
